IS_WORKDAY,O_DATA,O_HOUR,O_LINENO,O_MAXSTOP,O_ORDER,O_TERMINALNO,O_UP,O_WEATHER,O_WEEKDAY,after_stop,after_time,after_up,before_stop,before_time,before_up,predHour,predRelative,pred_end_stop_ID,pred_start_stop_ID,time_delta
True,10-27,15,186,45,31612,903656,0,0,5,44,39602.0,0,18,35951.0,0,15:00:00,36000.0,43,18,49.0
True,10-27,19,706,50,31617,906564,1,0,5,47,54009.0,1,27,50381.0,1,19:00:00,50400.0,46,27,19.0
True,10-27,7,871,41,31623,906822,0,0,5,32,10801.0,0,14,7172.0,0,7:00:00,7200.0,31,14,28.0
True,10-27,11,631,44,31638,932320,0,0,5,44,46803.0,0,39,21535.0,0,11:00:00,21600.0,43,39,65.0
True,10-27,9,753,30,31646,905808,0,0,5,30,18007.0,0,30,10807.0,1,9:00:00,14400.0,29,2,3593.0
True,10-27,9,706,50,31650,906578,0,0,5,45,18001.0,0,4,14360.0,0,9:00:00,14400.0,43,4,40.0
True,10-27,17,906,40,31653,904894,0,0,5,36,46801.0,0,14,42994.0,0,17:00:00,43200.0,35,14,206.0
True,10-27,7,804,26,31654,905248,0,0,5,24,10802.0,0,5,7181.0,0,7:00:00,7200.0,23,5,19.0
True,10-27,11,13,20,31657,902540,0,0,5,12,25201.0,1,6,21428.0,0,11:00:00,21600.0,19,6,172.0
True,10-27,17,628,53,31664,902264,0,0,5,29,46805.0,0,6,43065.0,0,17:00:00,43200.0,28,6,135.0
True,10-27,17,459,45,31684,905411,0,0,5,37,46802.0,0,28,43073.0,0,17:00:00,43200.0,44,28,127.0
True,10-27,9,312,23,31696,907194,0,0,5,20,18003.0,1,8,14375.0,0,9:00:00,14400.0,22,8,25.0
True,10-27,21,911,34,31697,907320,1,0,5,8,14375.0,0,21,57578.0,1,21:00:00,57600.0,33,21,22.0
False,10-28,14,678,35,0,904388,0,0,6,6,36002.0,1,12,32341.0,0,14:00:00,32400.0,33,12,59.0
False,10-28,12,912,36,3,907336,1,0,6,32,28800.0,1,8,25152.0,1,12:00:00,25200.0,31,8,48.0
False,10-28,8,746,14,4,905258,1,0,6,5,14401.0,0,5,10651.0,1,8:00:00,10800.0,13,5,149.0
False,10-28,10,186,45,8,906477,0,0,6,45,21603.0,0,34,17933.0,0,10:00:00,18000.0,44,34,67.0
False,10-28,8,841,43,19,900866,1,0,6,10,14401.0,0,26,10742.0,1,8:00:00,10800.0,41,26,58.0
False,10-28,20,751,26,26,942260,1,0,6,4,57600.0,0,19,53914.0,1,20:00:00,54000.0,25,19,86.0
False,10-28,8,866,39,39,905583,0,0,6,38,14404.0,0,20,10793.0,0,8:00:00,10800.0,37,20,7.0
False,10-28,14,681,36,40,907251,1,0,6,7,36002.0,0,27,32248.0,1,14:00:00,32400.0,34,27,152.0
False,10-28,12,838,45,53,921600,0,0,6,13,28808.0,1,35,25126.0,0,12:00:00,25200.0,43,35,74.0
False,10-28,18,9,26,57,904262,0,0,6,18,50409.0,1,20,46787.0,0,18:00:00,46800.0,25,20,13.0
False,10-28,12,662,43,61,900640,0,0,6,43,28803.0,0,36,24918.0,0,12:00:00,25200.0,42,36,282.0
False,10-28,12,867,33,85,900359,0,0,6,11,28800.0,1,23,25120.0,0,12:00:00,25200.0,35,23,80.0
False,10-28,16,634,35,93,912241,1,0,6,6,43208.0,0,17,39585.0,1,16:00:00,39600.0,32,17,15.0
False,10-28,8,655,34,99,906092,1,0,6,2,14408.0,0,23,10622.0,1,8:00:00,10800.0,33,23,178.0
False,10-28,14,697,32,108,906696,1,0,6,12,36007.0,0,15,32211.0,1,14:00:00,32400.0,30,15,189.0
False,10-28,10,831,31,114,907069,1,0,6,31,21601.0,1,8,17894.0,1,10:00:00,18000.0,30,8,106.0
False,10-28,16,827,21,116,903587,1,0,6,6,43205.0,0,6,39495.0,1,16:00:00,39600.0,17,6,105.0
False,10-28,10,619,44,120,904726,0,0,6,6,21606.0,1,31,17905.0,0,10:00:00,18000.0,43,31,95.0
False,10-28,18,903,34,122,906219,1,0,6,2,50402.0,0,23,46735.0,1,18:00:00,46800.0,33,23,65.0
False,10-28,10,6001,26,132,900298,0,0,6,26,21608.0,0,6,17972.0,0,10:00:00,18000.0,25,6,28.0
False,10-28,8,570,28,160,904737,0,0,6,12,14409.0,0,2,10705.0,0,8:00:00,10800.0,11,2,95.0
False,10-28,16,851,31,165,903496,0,0,6,28,43201.0,0,16,39543.0,0,16:00:00,39600.0,27,16,57.0
False,10-28,16,705,55,171,905793,0,0,6,36,43208.0,0,2,38918.0,0,16:00:00,39600.0,35,2,682.0
False,10-28,18,1,31,184,902737,1,0,6,3,50404.0,0,5,46758.0,1,18:00:00,46800.0,29,5,42.0
False,10-28,14,857,39,193,904021,1,0,6,38,36006.0,1,17,32316.0,1,14:00:00,32400.0,37,17,84.0
False,10-28,10,868,37,196,900845,1,0,6,27,21608.0,1,7,17903.0,1,10:00:00,18000.0,17,7,97.0
False,10-28,10,1,31,197,902735,1,0,6,7,21606.0,0,17,17812.0,1,10:00:00,18000.0,29,17,188.0
False,10-28,8,801,39,199,905119,0,0,6,39,15835.0,0,18,10488.0,0,8:00:00,10800.0,38,18,312.0
False,10-28,10,639,37,203,901812,1,0,6,3,21603.0,0,15,17965.0,1,10:00:00,18000.0,36,15,35.0
False,10-28,12,606,41,213,900506,0,0,6,24,28800.0,0,5,25136.0,0,12:00:00,25200.0,23,5,64.0
False,10-28,20,907,34,217,905513,0,0,6,34,57602.0,0,13,53942.0,0,20:00:00,54000.0,33,13,58.0
False,10-28,8,657,47,221,921144,0,0,6,5,14400.0,1,30,10552.0,0,8:00:00,10800.0,46,30,248.0
False,10-28,20,619,44,223,904714,0,0,6,44,57609.0,0,37,53978.0,0,20:00:00,54000.0,43,37,22.0
False,10-28,8,863,40,224,960169,0,0,6,8,14401.0,1,24,10696.0,0,8:00:00,10800.0,39,24,104.0
False,10-28,14,818,42,228,904460,0,0,6,19,36003.0,1,32,32291.0,0,14:00:00,32400.0,38,32,109.0
False,10-28,10,746,14,231,905367,1,0,6,9,21605.0,0,9,17902.0,1,10:00:00,18000.0,13,9,98.0
False,10-28,12,653,40,240,900202,0,0,6,32,28803.0,0,23,25139.0,0,12:00:00,25200.0,31,23,61.0
False,10-28,16,878,44,242,905868,1,0,6,44,43205.0,1,23,39257.0,1,16:00:00,39600.0,43,23,343.0
False,10-28,10,700,38,252,906438,0,0,6,38,21609.0,0,23,17945.0,0,10:00:00,18000.0,37,23,55.0
False,10-28,20,808,49,261,900249,0,0,6,8,57603.0,1,39,53902.0,0,20:00:00,54000.0,47,39,98.0
False,10-28,14,707,25,271,905929,1,0,6,39,53902.0,0,4,32358.0,1,14:00:00,32400.0,24,4,42.0
False,10-28,22,868,36,276,900846,1,0,6,4,32358.0,1,30,61177.0,1,22:00:00,61200.0,36,30,23.0
False,10-28,8,871,41,287,906831,0,0,6,9,14407.0,1,33,10754.0,0,8:00:00,10800.0,40,33,46.0
False,10-28,8,400,30,293,900133,1,0,6,12,14400.0,0,21,10766.0,1,8:00:00,10800.0,29,21,34.0
False,10-28,14,638,46,297,932633,1,0,6,2,36008.0,0,39,32342.0,1,14:00:00,32400.0,45,40,58.0
False,10-28,10,676,50,301,904697,0,0,6,28,21608.0,0,7,17978.0,0,10:00:00,18000.0,27,7,22.0
False,10-28,20,530,19,311,904098,0,0,6,19,57601.0,1,3,53898.0,0,20:00:00,54000.0,18,3,102.0
False,10-28,16,818,42,319,904457,0,0,6,39,43200.0,0,17,39562.0,0,16:00:00,39600.0,38,17,38.0
False,10-28,12,608,47,329,903876,0,0,6,47,39079.0,0,38,25114.0,0,12:00:00,25200.0,44,38,86.0
False,10-28,16,859,62,342,900474,1,0,6,37,43209.0,1,13,39522.0,1,16:00:00,39600.0,36,13,78.0
False,10-28,14,837,30,343,905357,1,0,6,26,36001.0,0,23,32231.0,1,14:00:00,32400.0,27,23,169.0
False,10-28,8,703,30,351,904121,0,0,6,10,14405.0,1,23,10741.0,0,8:00:00,10800.0,29,23,59.0
False,10-28,20,678,35,358,903164,1,0,6,30,57601.0,1,2,52989.0,1,20:00:00,54000.0,29,2,1011.0
False,10-28,12,640,41,360,903178,1,0,6,17,28809.0,1,10,25104.0,1,12:00:00,25200.0,16,10,96.0
False,10-28,14,707,25,373,905915,1,0,6,14,36009.0,0,10,32271.0,1,14:00:00,32400.0,14,10,129.0
False,10-28,8,679,36,376,906455,0,0,6,8,14402.0,1,24,10743.0,0,8:00:00,10800.0,34,24,57.0
False,10-28,10,185,31,377,905688,0,0,6,3,21601.0,1,22,17868.0,0,10:00:00,18000.0,30,22,132.0
False,10-28,18,34,26,386,906400,0,0,6,22,50407.0,1,18,46786.0,0,18:00:00,46800.0,25,18,14.0
False,10-28,14,623,32,393,904599,0,0,6,12,36000.0,1,20,32338.0,0,14:00:00,32400.0,30,20,62.0
False,10-28,18,610,36,395,905344,0,0,6,36,50408.0,0,12,46789.0,0,18:00:00,46800.0,35,12,11.0
False,10-28,20,640,41,397,903186,1,0,6,41,57602.0,1,21,53912.0,1,20:00:00,54000.0,40,21,88.0
False,10-28,8,213,33,403,903943,1,0,6,33,14404.0,1,2,8634.0,1,8:00:00,10800.0,32,2,2166.0
False,10-28,18,655,34,405,904622,0,0,6,22,50400.0,1,28,46762.0,0,18:00:00,46800.0,33,28,38.0
False,10-28,12,908,48,413,900908,1,0,6,48,28800.0,1,27,25194.0,1,12:00:00,25200.0,47,27,6.0
False,10-28,12,639,37,426,901811,1,0,6,27,28805.0,1,3,22561.0,1,12:00:00,25200.0,26,3,2639.0
False,10-28,8,639,37,427,901813,0,0,6,3,14405.0,1,22,10746.0,0,8:00:00,10800.0,34,22,54.0
False,10-28,14,903,34,428,906221,0,0,6,4,43205.0,1,19,32292.0,0,14:00:00,32400.0,31,19,108.0
False,10-28,10,847,48,433,906759,0,0,6,47,21608.0,0,24,17821.0,0,10:00:00,18000.0,46,24,179.0
False,10-28,20,12,31,435,901796,1,0,6,17,57609.0,0,11,53839.0,1,20:00:00,54000.0,28,11,161.0
False,10-28,10,912,36,448,904363,0,0,6,12,21602.0,1,29,17997.0,0,10:00:00,18000.0,35,29,3.0
False,10-28,16,800,51,458,922560,0,0,6,45,43201.0,0,18,39551.0,0,16:00:00,39600.0,44,18,49.0
False,10-28,16,659,65,478,905953,0,0,6,65,43201.0,0,46,39506.0,0,16:00:00,39600.0,64,46,94.0
False,10-28,12,185,31,488,905682,1,0,6,31,28807.0,1,16,25116.0,1,12:00:00,25200.0,30,16,84.0
False,10-28,18,624,33,490,902088,0,0,6,2,50404.0,0,22,46784.0,0,18:00:00,46800.0,29,22,16.0
False,10-28,8,867,35,492,900352,0,0,6,15,14408.0,1,31,10656.0,0,8:00:00,10800.0,35,31,144.0
False,10-28,12,808,49,496,900288,0,0,6,9,28802.0,1,38,25071.0,0,12:00:00,25200.0,47,38,129.0
False,10-28,20,908,48,498,900912,1,0,6,37,57609.0,1,7,53983.0,1,20:00:00,54000.0,36,7,17.0
False,10-28,22,878,44,512,905860,0,0,6,7,53983.0,1,13,61184.0,0,22:00:00,61200.0,41,13,16.0
False,10-28,8,904,42,519,901987,1,0,6,19,14409.0,0,29,10710.0,1,8:00:00,10800.0,36,29,90.0
False,10-28,16,220,23,530,901339,0,0,6,18,43207.0,1,9,39580.0,0,16:00:00,39600.0,22,9,20.0
False,10-28,10,691,15,534,942158,0,0,6,2,21606.0,0,8,17940.0,0,10:00:00,18000.0,14,8,60.0
False,10-28,20,629,53,540,901580,1,0,6,45,57602.0,1,4,53870.0,1,20:00:00,54000.0,44,4,130.0
False,10-28,20,636,22,543,907088,1,0,6,22,57605.0,1,14,53996.0,1,20:00:00,54000.0,21,14,4.0
False,10-28,20,952,35,597,900012,0,0,6,35,57606.0,0,18,53992.0,0,20:00:00,54000.0,33,18,8.0
False,10-28,8,573,35,601,905313,0,0,6,35,14402.0,0,29,10692.0,0,8:00:00,10800.0,34,29,108.0
False,10-28,8,847,48,602,906747,0,0,6,48,14401.0,0,29,10762.0,0,8:00:00,10800.0,47,29,38.0
False,10-28,18,830,27,638,907112,0,0,6,25,50408.0,0,4,46129.0,0,18:00:00,46800.0,24,4,671.0
False,10-28,18,607,43,641,906338,0,0,6,35,50405.0,0,5,46699.0,0,18:00:00,46800.0,34,5,101.0
False,10-28,22,12,31,660,901798,0,0,6,5,46699.0,0,16,61141.0,0,22:00:00,61200.0,30,16,59.0
False,10-28,8,849,42,664,902399,0,0,6,22,14409.0,1,33,10703.0,0,8:00:00,10800.0,41,33,97.0
False,10-28,16,905,38,671,901681,1,0,6,13,43208.0,0,31,39328.0,1,16:00:00,39600.0,37,31,272.0
False,10-28,8,6001,26,673,900301,0,0,6,26,14400.0,0,7,10649.0,0,8:00:00,10800.0,25,8,151.0
False,10-28,10,847,48,675,906765,0,0,6,33,21600.0,0,9,17902.0,0,10:00:00,18000.0,32,9,98.0
False,10-28,10,850,39,678,906787,0,0,6,17,21608.0,1,32,17901.0,0,10:00:00,18000.0,38,32,99.0
False,10-28,14,619,44,681,904706,0,0,6,39,36001.0,0,12,32245.0,0,14:00:00,32400.0,38,12,155.0
False,10-28,10,629,53,685,901539,0,0,6,53,21601.0,0,24,17866.0,0,10:00:00,18000.0,52,24,134.0
False,10-28,22,836,36,694,905211,1,0,6,24,17866.0,0,29,61094.0,1,22:00:00,61200.0,34,29,106.0
False,10-28,18,30,24,701,942294,1,0,6,3,50407.0,0,2,46704.0,1,18:00:00,46800.0,22,2,96.0
False,10-28,18,673,44,710,900229,0,0,6,44,50408.0,0,26,46606.0,0,18:00:00,46800.0,43,26,194.0
False,10-28,20,186,45,713,906495,1,0,6,26,46606.0,0,28,53952.0,1,20:00:00,54000.0,44,28,48.0
False,10-28,20,961,37,717,903090,0,0,6,2,57602.0,1,24,53872.0,0,20:00:00,54000.0,36,24,128.0
False,10-28,20,652,85,727,903900,1,0,6,24,53872.0,0,65,53947.0,1,20:00:00,54000.0,84,65,53.0
False,10-28,8,763,52,729,932357,0,0,6,52,14407.0,0,41,10737.0,0,8:00:00,10800.0,51,42,63.0
False,10-28,16,763,53,766,901336,0,0,6,47,43205.0,0,9,39413.0,0,16:00:00,39600.0,46,9,187.0
False,10-28,8,879,39,799,904349,0,0,6,38,14407.0,0,12,10725.0,0,8:00:00,10800.0,37,12,75.0
False,10-28,22,3,26,808,932537,0,0,6,12,10725.0,0,8,61159.0,0,22:00:00,61200.0,24,8,41.0
False,10-28,16,859,62,809,900461,1,0,6,44,43203.0,1,23,39575.0,1,16:00:00,39600.0,43,23,25.0
False,10-28,12,803,34,811,906614,0,0,6,34,28801.0,0,28,25120.0,0,12:00:00,25200.0,33,28,80.0
False,10-28,16,666,19,829,901519,0,0,6,13,43202.0,1,14,39503.0,0,16:00:00,39600.0,18,14,97.0
False,10-28,10,673,40,845,900233,0,0,6,16,21604.0,1,36,17904.0,0,10:00:00,18000.0,43,36,96.0
False,10-28,10,608,49,890,905271,0,0,6,49,21601.0,0,26,17940.0,0,10:00:00,18000.0,48,26,60.0
False,10-28,10,713,25,893,907173,0,0,6,5,21607.0,1,7,17924.0,0,10:00:00,18000.0,24,7,76.0
False,10-28,16,663,34,896,900172,1,0,6,31,43207.0,1,16,39440.0,1,16:00:00,39600.0,30,16,160.0
False,10-28,14,588,42,904,904489,1,0,6,14,36004.0,0,37,32255.0,1,14:00:00,32400.0,41,37,145.0
False,10-28,8,330,14,911,902105,1,0,6,14,14408.0,0,5,10783.0,1,8:00:00,10800.0,12,5,17.0
False,10-28,10,688,68,921,905166,1,0,6,32,21609.0,1,9,17893.0,1,10:00:00,18000.0,20,10,107.0
False,10-28,22,6012,40,922,902571,1,0,6,9,17893.0,1,31,61193.0,1,22:00:00,61200.0,39,31,7.0
False,10-28,8,572,25,935,904210,0,0,6,25,14400.0,0,17,10710.0,0,8:00:00,10800.0,24,18,90.0
False,10-28,14,866,39,936,905585,0,0,6,38,36007.0,0,30,32357.0,0,14:00:00,32400.0,37,30,43.0
False,10-28,8,535,29,938,901556,1,0,6,23,14404.0,0,15,10773.0,1,8:00:00,10800.0,27,15,27.0
False,10-28,8,907,34,944,905517,0,0,6,34,14405.0,0,16,10739.0,0,8:00:00,10800.0,33,16,61.0
False,10-28,18,640,41,965,903177,0,0,6,32,50407.0,0,12,46705.0,0,18:00:00,46800.0,31,12,95.0
False,10-28,16,706,50,967,906573,0,0,6,12,43201.0,1,34,39550.0,0,16:00:00,39600.0,49,34,50.0
False,10-28,20,908,41,973,900916,0,0,6,34,39550.0,0,41,53980.0,0,20:00:00,54000.0,46,41,20.0
False,10-28,12,402,27,980,904068,1,0,6,27,28803.0,1,9,25162.0,1,12:00:00,25200.0,26,10,38.0
False,10-28,8,838,45,981,921514,0,0,6,6,14407.0,1,23,10785.0,0,8:00:00,10800.0,43,23,15.0
False,10-28,18,861,40,987,905895,0,0,6,10,50406.0,1,27,46745.0,0,18:00:00,46800.0,37,27,55.0
False,10-28,8,857,39,997,906471,1,0,6,5,14406.0,0,29,10702.0,1,8:00:00,10800.0,37,29,98.0
False,10-28,12,208,46,1007,905658,1,0,6,40,28802.0,1,34,25161.0,1,12:00:00,25200.0,39,34,39.0
False,10-28,18,706,50,1012,922519,1,0,6,13,50406.0,0,36,46785.0,1,18:00:00,46800.0,46,36,15.0
False,10-28,12,847,48,1016,906754,1,0,6,41,28800.0,1,19,25186.0,1,12:00:00,25200.0,39,19,14.0
False,10-28,16,61102,51,1019,906368,0,0,6,50,43200.0,0,31,39599.0,0,16:00:00,39600.0,49,31,1.0
False,10-28,10,35,26,1027,902177,1,0,6,23,21604.0,1,2,14405.0,1,10:00:00,18000.0,22,2,3595.0
False,10-28,10,659,65,1042,905949,1,0,6,8,21605.0,0,56,17998.0,1,10:00:00,18000.0,63,56,2.0
False,10-28,22,685,44,1049,902519,1,0,6,56,17998.0,1,15,61072.0,1,22:00:00,61200.0,42,15,128.0
False,10-28,16,462,24,1050,901882,1,0,6,22,43202.0,1,6,38848.0,1,16:00:00,39600.0,20,6,752.0
False,10-28,18,693,37,1054,921092,0,0,6,6,50404.0,1,22,46622.0,0,18:00:00,46800.0,36,22,178.0
False,10-28,18,659,65,1065,905951,1,0,6,64,50400.0,1,50,46740.0,1,18:00:00,46800.0,63,50,60.0
False,10-28,8,841,43,1066,900872,0,0,6,43,14407.0,0,20,10720.0,0,8:00:00,10800.0,42,20,80.0
False,10-28,12,92,24,1073,921663,1,0,6,2,29995.0,0,11,25120.0,1,12:00:00,25200.0,20,11,80.0
False,10-28,18,570,28,1080,901147,0,0,6,15,50403.0,0,6,46651.0,0,18:00:00,46800.0,14,6,149.0
False,10-28,14,621,43,1099,902979,0,0,6,3,36007.0,1,28,32360.0,0,14:00:00,32400.0,42,28,40.0
False,10-28,18,634,35,1102,901767,1,0,6,3,50405.0,0,7,46768.0,1,18:00:00,46800.0,32,7,32.0
False,10-28,16,604,22,1104,905135,0,0,6,19,43204.0,1,14,39463.0,0,16:00:00,39600.0,21,14,137.0
False,10-28,8,868,37,1138,906242,1,0,6,28,14400.0,1,7,10640.0,1,8:00:00,10800.0,27,7,160.0
False,10-28,10,459,45,1145,905394,1,0,6,7,21602.0,0,33,17956.0,1,10:00:00,18000.0,44,34,44.0
False,10-28,12,4013,29,1155,907239,1,0,6,28,28802.0,1,2,21742.0,1,12:00:00,25200.0,26,2,3458.0
False,10-28,12,619,44,1167,904713,1,0,6,30,28807.0,1,5,25140.0,1,12:00:00,25200.0,29,5,60.0
False,10-28,8,871,41,1178,902814,0,0,6,38,14400.0,0,9,10769.0,0,8:00:00,10800.0,37,9,31.0
False,10-28,8,652,85,1188,903895,1,0,6,53,14407.0,1,19,10769.0,1,8:00:00,10800.0,52,19,31.0
False,10-28,12,912,36,1224,907274,1,0,6,2,28805.0,0,23,25097.0,1,12:00:00,25200.0,35,23,103.0
False,10-28,8,32,21,1228,902211,0,0,6,21,14404.0,1,12,10676.0,0,8:00:00,10800.0,20,12,124.0
False,10-28,20,842,29,1230,900970,1,0,6,19,57610.0,0,15,53839.0,1,20:00:00,54000.0,25,15,161.0
False,10-28,8,901,38,1232,901654,0,0,6,35,14409.0,0,23,10749.0,0,8:00:00,10800.0,34,23,51.0
False,10-28,12,846,40,1241,921922,1,0,6,22,28806.0,0,31,25174.0,1,12:00:00,25200.0,39,31,26.0
False,10-28,16,646,37,1254,906962,0,0,6,19,43205.0,1,27,39361.0,0,16:00:00,39600.0,35,27,239.0
False,10-28,10,34,26,1255,906397,1,0,6,6,21600.0,0,7,17987.0,1,10:00:00,18000.0,17,7,13.0
False,10-28,18,912,36,1259,907326,1,0,6,36,50401.0,1,19,46645.0,1,18:00:00,46800.0,35,19,155.0
False,10-28,12,878,44,1270,905865,0,0,6,25,28804.0,0,8,25180.0,0,12:00:00,25200.0,23,8,20.0
False,10-28,10,606,41,1271,900495,0,0,6,24,21602.0,0,4,17868.0,0,10:00:00,18000.0,23,4,132.0
False,10-28,14,208,46,1338,905649,1,0,6,40,36004.0,1,26,32374.0,1,14:00:00,32400.0,39,26,26.0
False,10-28,18,657,47,1346,921124,1,0,6,9,50400.0,0,23,46730.0,1,18:00:00,46800.0,46,23,70.0
False,10-28,8,336,14,1351,905712,1,0,6,14,14400.0,0,9,10760.0,1,8:00:00,10800.0,13,9,40.0
False,10-28,10,903,34,1354,906219,0,0,6,27,21601.0,0,4,17963.0,0,10:00:00,18000.0,26,4,37.0
False,10-28,10,591,17,1356,904109,1,0,6,2,21609.0,0,11,17989.0,1,10:00:00,18000.0,16,11,11.0
False,10-28,8,607,43,1361,906348,0,0,6,2,14400.0,1,32,10707.0,0,8:00:00,10800.0,42,32,93.0
False,10-28,18,402,27,1363,900130,1,0,6,32,10707.0,0,20,46786.0,1,18:00:00,46800.0,26,20,14.0
False,10-28,14,400,30,1364,900135,1,0,6,2,36008.0,0,2,32232.0,1,14:00:00,32400.0,29,2,168.0
False,10-28,12,846,40,1369,921916,1,0,6,40,28809.0,1,8,25038.0,1,12:00:00,25200.0,39,8,162.0
False,10-28,10,753,30,1374,901066,1,0,6,30,21607.0,1,24,17990.0,1,10:00:00,18000.0,29,24,10.0
False,10-28,14,751,26,1377,942260,0,0,6,26,36008.0,0,19,32377.0,0,14:00:00,32400.0,25,19,23.0
False,10-28,12,681,36,1395,907259,1,0,6,27,28801.0,1,6,25188.0,1,12:00:00,25200.0,26,6,12.0
False,10-28,10,61002,24,1397,900984,0,0,6,23,21603.0,0,14,17961.0,0,10:00:00,18000.0,22,14,39.0
False,10-28,18,7052,54,1408,922515,1,0,6,41,50402.0,1,12,46754.0,1,18:00:00,46800.0,40,12,46.0
False,10-28,16,185,31,1413,905691,0,0,6,5,43207.0,1,25,39442.0,0,16:00:00,39600.0,29,25,158.0
False,10-28,8,621,43,1430,902964,0,0,6,4,14408.0,1,35,10694.0,0,8:00:00,10800.0,42,35,106.0
False,10-28,18,628,53,1433,902253,1,0,6,31,50408.0,1,14,46689.0,1,18:00:00,46800.0,30,14,111.0
False,10-28,10,850,39,1452,906809,0,0,6,34,21603.0,0,4,17985.0,0,10:00:00,18000.0,33,4,15.0
False,10-28,12,916,24,1466,905488,1,0,6,14,28809.0,0,11,25054.0,1,12:00:00,25200.0,23,11,146.0
False,10-28,8,657,47,1477,921122,1,0,6,47,14402.0,1,25,10781.0,1,8:00:00,10800.0,46,25,19.0
False,10-28,14,7052,54,1490,903546,0,0,6,45,36000.0,0,15,32169.0,0,14:00:00,32400.0,30,15,231.0
False,10-28,14,668,42,1493,902908,0,0,6,37,36000.0,0,30,32365.0,0,14:00:00,32400.0,36,30,35.0
False,10-28,10,668,42,1497,900875,1,0,6,29,21606.0,1,10,17901.0,1,10:00:00,18000.0,28,10,99.0
False,10-28,12,840,36,1502,903104,1,0,6,36,28802.0,1,11,25141.0,1,12:00:00,25200.0,35,11,59.0
False,10-28,12,47,52,1506,906231,0,0,6,43,28800.0,0,21,25138.0,0,12:00:00,25200.0,42,21,62.0
False,10-28,8,161,61,1518,904158,0,0,6,40,14404.0,0,12,10642.0,0,8:00:00,10800.0,39,12,158.0
False,10-28,10,3,26,1566,932508,0,0,6,26,21604.0,0,10,17837.0,0,10:00:00,18000.0,24,10,163.0
False,10-28,8,161,61,1577,905178,1,0,6,44,14404.0,1,14,10727.0,1,8:00:00,10800.0,43,14,73.0
False,10-28,16,670,28,1591,919773,1,0,6,6,43204.0,0,20,39594.0,1,16:00:00,39600.0,27,20,6.0
False,10-28,22,953,31,1593,922504,0,0,6,20,39594.0,1,22,61183.0,0,22:00:00,61200.0,28,22,17.0
False,10-28,18,629,53,1595,901597,0,0,6,13,50409.0,1,47,46601.0,0,18:00:00,46800.0,52,47,199.0
False,10-28,10,606,41,1611,900504,1,0,6,30,21604.0,1,9,17972.0,1,10:00:00,18000.0,29,9,28.0
False,10-28,8,22,30,1615,912206,0,0,6,8,14409.0,1,11,10689.0,0,8:00:00,10800.0,29,11,111.0
False,10-28,16,600,27,1624,912373,0,0,6,23,43202.0,0,3,39411.0,0,16:00:00,39600.0,21,3,189.0
False,10-28,16,906,40,1625,904893,1,0,6,18,43208.0,0,33,39528.0,1,16:00:00,39600.0,39,33,72.0
False,10-28,8,592,26,1632,906719,1,0,6,23,14403.0,1,10,10713.0,1,8:00:00,10800.0,22,11,87.0
False,10-28,8,872,47,1643,902307,0,0,6,32,14400.0,0,10,10782.0,0,8:00:00,10800.0,31,10,18.0
False,10-28,18,666,19,1648,901520,0,0,6,19,50406.0,0,10,46798.0,0,18:00:00,46800.0,18,10,2.0
False,10-28,10,711,47,1650,906941,1,0,6,38,21604.0,1,5,17859.0,1,10:00:00,18000.0,37,5,141.0
False,10-28,8,803,34,1661,906612,1,0,6,4,14404.0,0,16,10717.0,1,8:00:00,10800.0,33,16,83.0
False,10-28,12,685,44,1679,902510,1,0,6,43,28803.0,1,18,25148.0,1,12:00:00,25200.0,42,18,52.0
False,10-28,20,830,27,1681,907134,1,0,6,3,57600.0,0,5,53984.0,1,20:00:00,54000.0,9,5,16.0
False,10-28,10,634,35,1685,912241,1,0,6,30,21608.0,1,8,17942.0,1,10:00:00,18000.0,29,8,58.0
False,10-28,10,61102,51,1689,906359,0,0,6,50,21605.0,0,40,17815.0,0,10:00:00,18000.0,49,40,185.0
False,10-28,12,48,49,1700,963835,0,0,6,7,28803.0,0,38,25158.0,0,12:00:00,25200.0,48,38,42.0
False,10-28,8,878,44,1713,905857,1,0,6,31,14404.0,1,8,10766.0,1,8:00:00,10800.0,30,8,34.0
False,10-28,12,652,85,1723,903924,1,0,6,82,28809.0,1,53,25159.0,1,12:00:00,25200.0,81,53,41.0
False,10-28,12,706,50,1739,906571,0,0,6,44,28809.0,0,2,25188.0,0,12:00:00,25200.0,43,2,12.0
False,10-28,8,175,30,1741,902509,1,0,6,27,14407.0,1,2,10758.0,1,8:00:00,10800.0,26,2,42.0
False,10-28,10,675,40,1748,904174,1,0,6,9,21602.0,0,30,17706.0,1,10:00:00,18000.0,39,30,294.0
False,10-28,16,651,30,1760,902945,1,0,6,17,43207.0,1,10,39586.0,1,16:00:00,39600.0,16,10,14.0
False,10-28,10,657,47,1770,921145,1,0,6,12,21604.0,0,40,17916.0,1,10:00:00,18000.0,46,40,84.0
False,10-28,8,867,36,1791,900354,1,0,6,33,14409.0,1,15,10748.0,1,8:00:00,10800.0,32,15,52.0
False,10-28,10,871,41,1797,906837,1,0,6,14,21600.0,0,26,17865.0,1,10:00:00,18000.0,39,26,135.0
False,10-28,16,3,26,1805,932504,1,0,6,26,43205.0,1,8,39554.0,1,16:00:00,39600.0,25,8,46.0
False,10-28,22,906,40,1808,902454,0,0,6,8,39554.0,1,30,61123.0,0,22:00:00,61200.0,37,30,77.0
