O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-26,857,906469,9:00:00,10,34,28;264;518;638;752;872;965;1306;1398;1541;1717;1797;1909;2032;2156;2252;2371;2475;2623;2719;2852;2926;3035;3134;3329
10-30,570,901159,16:00:00,5,13,272;492;832;1629;2121;2521;2759;3102;3381
10-30,600,905264,12:00:00,21,26,86;169;378;552;637;720
10-28,862,932614,18:00:00,16,32,0;203;253;315;478;529;664;782;887;982;1063;1279;1346;1423;1621;1840;1936
10-27,850,906992,7:00:00,25,38,71;241;351;592;728;914;1003;1123;1275;1411;1530;1694;1757;1849
10-26,623,904590,15:00:00,12,30,0;109;306;542;624;796;883;1040;1154;1386;1452;1539;1635;1704;1826;1914;1992;2067;2148
10-28,629,901577,8:00:00,35,52,41;110;215;369;433;476;574;629;694;868;993;1102;1215;1322;1565;1678;1777;1913
10-28,629,901566,8:00:00,42,52,33;97;270;394;502;614;720;962;1072;1168;1300
10-25,871,902822,17:00:00,33,40,75;212;358;522;679;777;914;1019
10-30,12,901798,8:00:00,20,28,0;138;203;267;328;484;653;740;805
10-26,706,922518,19:00:00,16,49,0;205;405;454;505;558;634;698;778;890;952;1030;1112;1188;1234;1338;1467;1528;1625;1787;1901;2013;2065;2109;2161;2209;2260;2468;2536;2612;2735;2894;2986;3066
10-25,907,905525,21:00:00,14,33,56;113;198;296;494;560;650;842;996;1067;1225;1335;1471;1563;1656;1803;2009;2149;2346;2434
10-26,907,905522,19:00:00,28,33,109;264;475;632;851;930
10-27,672,902491,9:00:00,6,37,39;256;304;396;573;639;723;847;894;982;1081;1264;1330;1450;1532;1612;1732;1811;1945;2025;2183;2263;2418;2502;2621;2817;2930;2999;3199;3365;3423;3549
10-26,342,904065,21:00:00,18,22,41;123;190;285;360
10-27,764,901478,7:00:00,9,18,28;244;323;604;868;938;992;1111;1443;1537
10-28,869,903467,16:00:00,6,33,22;110;189;277;336;432;534;629;715;841;966;1130;1262;1369;1436;1560;1644;1711;1793;1966;2131;2217;2522;2588;2667;2777;2907;3073
10-27,204,905572,7:00:00,33,39,7;67;167;274;377;476;552
10-28,657,921132,10:00:00,2,21,0;148;315;541;727;843;909;1016;1170;1349;1541;1634;1808;2061;2194;2316;2503;2739;2807;2928
10-26,9,904267,9:00:00,14,25,83;170;222;338;448;524;632;679;734;794;952;1023
10-31,803,906603,16:00:00,19,33,18;139;445;561;741;1016;1430;1669;1783;1919;1973;2064;2266;2416;2499
10-25,867,900368,9:00:00,26,32,12;125;345;403;461;529;669
10-31,3,932508,18:00:00,7,24,39;180;454;631;781;987;1160;1277;1342;1489;1572;1651;1747;1892;1961;2056;2116;2211
10-30,621,902977,16:00:00,33,42,24;142;298;424;556;641;707;896;999;1180
10-29,640,903195,18:00:00,30,35,0;94;231;312;372;557
10-29,688,903788,16:00:00,5,31,0;169;282;465;611;716;941;1214;1370;1571;1684;1772;1939;2131;2223;2554;2635;2701;2788;2868;3033;3162;3244;3389;3443;3515;3635
10-26,6012,902570,19:00:00,29,39,5;112;185;285;375;526;623;741;841;899;960
10-29,655,906098,18:00:00,26,33,50;157;265;351;446;564;666;718
10-30,652,903918,8:00:00,78,84,0;210;475;540;707;852;1055
10-31,621,902962,14:00:00,15,42,92;214;303;370;448;526;604;712;815;925;990;1120;1260;1388;1553;1846;2166;2306;2462;2574;2730;2858;2987;3071;3137;3331;3440;3616
10-26,954,907435,9:00:00,31,41,51;118;171;255;360;472;561;628;674;752;833
10-29,220,907367,20:00:00,11,22,61;126;178;254;349;421;496;602;697;752;797;854
10-26,705,907374,7:00:00,2,45,35;102;170;286;417;513;615;698;777;855;990;1060;1154;1236;1315;1395;1460;1543;1672;1786;1855;1992;2105;2169;2239;2306;2407;2500;2557;2638;2692;2759;2838;2934;3046;3237;3336;3443;3537;3609;3726;3787;3860;3947
10-26,901,901655,21:00:00,16,34,68;218;307;405;510;544;726;830;929;996;1119;1273;1322;1392;1463;1691;1828;1955;2006
10-26,641,902650,9:00:00,17,43,96;224;417;529;639;770;853;1003;1093;1223;1351;1473;1700;1861;1927;2030;2185;2354;2419;2479;2598;2832;2962;3073;3275;3349;3460
10-26,847,906763,9:00:00,16,38,61;127;250;421;652;754;874;1029;1228;1391;1503;1735;1802;1897;2094;2309;2416;2531;2627;2753;2905;2990;3051
10-27,632,904199,7:00:00,40,44,57;167;239;326;429
10-31,24,906913,10:00:00,2,10,0;200;348;468;534;706;792;971;1089
10-30,869,903460,22:00:00,34,42,105;238;317;423;530;585;642;752;819
10-31,804,905340,12:00:00,14,25,20;163;239;421;557;778;871;1087;1329;1452;1619;1696
10-30,607,906340,18:00:00,4,32,0;117;176;315;413;528;721;833;900;1052;1183;1381;1459;1515;1673;1739;1821;2066;2161;2254;2341;2437;2523;2656;2784;2912;3067;3232;3392
10-27,652,903940,17:00:00,30,61,63;190;294;394;495;610;728;805;913;990;1107;1219;1327;1435;1542;1653;1739;1864;1939;2046;2106;2191;2274;2379;2466;2583;2720;2831;2905;2987;3075;3199
10-29,673,900220,10:00:00,5,24,44;220;365;499;684;848;1043;1186;1297;1407;1591;1742;1891;2041;2248;2416;2558;2740;2940;3089
10-29,653,904440,8:00:00,28,39,29;152;235;353;408;510;601;643;702;758;812;920
10-28,857,904040,20:00:00,26,37,29;175;401;524;628;741;865;968;1065;1167;1269;1346
10-30,861,905897,14:00:00,12,35,91;204;260;356;489;623;865;937;1019;1116;1357;1512;1609;1812;1941;2097;2315;2445;2631;2693;2788;2912;3058;3224
10-31,633,903466,8:00:00,23,31,74;258;358;453;547;595;719;835;964
10-26,609,900935,9:00:00,39,44,55;187;312;417;512;570
10-30,808,904630,14:00:00,9,42,131;261;362;554;669;920;1012;1069;1131;1200;1290;1347;1434;1542;1670;1764;1840;1900;1999;2102;2198;2290;2389;2502;2583;2669;2731;2846;2910;3001;3078;3150;3227;3295
10-31,857,906470,10:00:00,10,37,103;233;339;475;555;632;729;881;992;1163;1253;1396;1517;1607;1810;1891;2082;2252;2494;2619;2726;2839;2964;3067;3167;3275;3383;3470
10-27,827,903605,13:00:00,4,17,10;104;311;441;559;643;766;909;1009;1098;1231;1305;1465;1542
10-27,665,906078,15:00:00,34,38,57;122;203;273;322
10-29,666,904297,22:00:00,9,15,68;245;311;389;481;638;706
10-25,633,905500,19:00:00,18,33,0;131;256;422;577;655;740;942;1084;1259;1381;1526;1650;1696;1747;1813
10-25,806,906519,17:00:00,16,25,74;288;431;569;647;732;818;1038;1146;1342
10-28,836,904155,14:00:00,30,34,64;210;368;487;583
10-31,209,904056,16:00:00,9,18,39;110;184;270;332;399;473;545;666;775
10-31,607,906341,16:00:00,9,37,13;246;401;605;767;963;1102;1233;1366;1487;1573;1665;1861;1945;2025;2237;2330;2415;2596;2681;2754;2906;3059;3182;3248;3369;3552;3676;3764
10-30,857,904024,16:00:00,23,38,80;198;286;397;493;638;728;854;921;1025;1120;1311;1445;1567;1631;1815
10-26,808,900260,7:00:00,21,44,62;159;302;422;499;576;671;800;956;1038;1118;1242;1319;1394;1467;1564;1801;1958;2088;2217;2356;2613;2764;2895
10-26,641,902657,13:00:00,6,33,37;195;329;409;507;634;729;1022;1131;1239;1564;1724;1856;2045;2152;2258;2384;2462;2607;2691;2814;2939;3062;3286;3443;3500;3592;3738
10-28,753,901059,18:00:00,15,29,25;83;159;240;386;489;568;740;811;885;934;1004;1120;1208;1253
10-25,906,902453,9:00:00,8,35,105;172;270;451;578;669;853;1059;1214;1350;1619;1733;1818;1911;2088;2206;2282;2533;2733;2937;3022;3098;3247;3309;3354;3458;3532;3674
10-27,339,901001,15:00:00,6,13,39;150;196;290;364;514;580;616
10-28,635,901638,16:00:00,29,34,92;274;453;653;708;783
10-29,827,903604,12:00:00,9,17,41;181;339;454;555;703;791;963;1048
10-31,669,931243,12:00:00,24,39,49;229;293;404;613;676;741;849;929;1114;1198;1326;1439;1655;1773;1916
10-28,701,903027,14:00:00,8,16,70;193;275;387;478;682;830;1077;1187
10-25,675,905232,17:00:00,26,39,85;254;389;502;624;880;1025;1185;1464;1544;1701;1820;1946;2062
10-29,676,904681,18:00:00,22,28,39;110;221;331;522;644;828
10-29,35,902173,8:00:00,20,24,46;272;482;600;999
10-26,635,907106,11:00:00,28,34,102;197;371;548;751;806;881
10-27,1,902756,17:00:00,13,29,102;218;380;459;622;893;994;1085;1236;1332;1428;1634;1741;1852;2019;2174;2381
10-29,48,906237,18:00:00,35,48,154;325;562;723;847;1058;1186;1413;1573;1751;1856;1953;2101;2201
10-30,34,912361,10:00:00,7,25,57;125;207;361;420;577;748;872;1025;1152;1244;1329;1475;1585;1727;1815;1890;1990;2073
10-26,850,906814,7:00:00,34,38,89;204;362;419;506
10-26,673,900207,13:00:00,32,42,53;138;277;354;476;624;737;835;941;1043;1154
10-29,804,911532,18:00:00,17,23,52;169;419;731;947;1106;1192
10-26,673,901701,17:00:00,31,42,65;188;294;454;551;694;861;989;1103;1225;1340;1464
10-27,901,902872,19:00:00,26,34,25;192;254;336;419;660;801;933;994
10-30,610,906389,22:00:00,29,35,39;100;315;354;491;561;602
10-27,698,902383,19:00:00,29,33,5;67;182;341;567
10-26,680,901258,11:00:00,13,41,68;156;273;321;372;455;534;596;675;740;805;872;923;994;1056;1118;1180;1237;1308;1377;1424;1466;1532;1639;1727;1820;1999;2104;2195
10-25,706,906571,9:00:00,26,49,19;90;171;247;296;402;543;607;707;872;992;1111;1165;1212;1265;1315;1368;1576;1648;1728;1854;2022;2116;2180
10-27,869,903456,19:00:00,27,42,28;113;256;441;494;575;669;802;874;919;1013;1103;1158;1219;1293;1403
10-28,953,921682,18:00:00,24,28,0;90;242;509;667
10-30,906,906976,18:00:00,11,37,75;256;344;650;802;946;1053;1183;1380;1482;1578;1736;1944;2117;2269;2486;2724;2888;3008;3140;3302;3391;3498;3681;3827;4053;4248
10-25,153,904126,19:00:00,16,20,94;281;356;490;662
10-30,878,905859,12:00:00,9,23,54;269;378;533;596;655;744;875;977;1042;1173;1421;1517;1589;1782
10-29,856,906883,8:00:00,13,35,94;221;339;460;662;802;917;1123;1292;1483;1726;1901;2166;2277;2498;2662;2770;2937;3051;3106;3221;3299;3406
10-30,226,905801,12:00:00,8,26,49;161;218;287;337;463;572;643;702;814;854;903;944;985;1043;1110;1157;1247;1379
10-30,830,907120,10:00:00,12,16,36;145;252;318;419
10-29,841,902935,16:00:00,17,38,39;201;301;393;468;568;667;733;858;1039;1206;1310;1587;1711;1824;1911;2069;2286;2397;2493;2589;2764
10-26,628,902280,7:00:00,12,33,65;162;332;491;679;848;944;1040;1130;1289;1512;1593;1896;2101;2246;2493;2706;2810;2914;3038;3190;3339
10-28,849,903223,22:00:00,19,41,53;126;264;308;393;448;509;580;676;753;866;904;953;986;1082;1165;1304;1491;1582;1733;1907;1979;2095
10-30,858,906056,14:00:00,16,37,160;264;494;683;870;1001;1376;1472;1630;1696;1782;1978;2035;2222;2307;2396;2581;2753;2927;3007;3229;3347
10-25,30,942294,15:00:00,14,23,0;117;253;466;528;687;866;1026;1255;1477
10-31,954,907445,10:00:00,19,39,110;187;419;662;749;838;912;1002;1159;1369;1543;1661;1855;1967;2076;2249;2521;2637;2807;2989;3088
10-28,803,906593,12:00:00,6,27,56;157;240;320;549;802;1077;1243;1411;1623;1762;1841;1965;2172;2353;2452;2581;2665;2967;3081;3198;3343
10-31,857,904029,10:00:00,33,37,23;125;234;343;434
10-25,845,907305,11:00:00,6,20,130;285;365;529;605;666;876;933;1047;1250;1468;1547;1642;1767;1929
10-25,673,900204,11:00:00,5,27,0;123;298;403;558;691;794;904;1027;1129;1335;1484;1567;1690;1792;2040;2229;2423;2638;2801;2946;3146;3274
10-27,481,901200,17:00:00,2,6,0;113;284;477;515
10-30,37,912339,12:00:00,20,31,24;124;257;351;429;497;605;723;823;945;1003;1075
10-25,639,901808,15:00:00,17,36,54;163;419;540;696;944;1053;1237;1323;1402;1492;1560;1715;1829;1935;2065;2209;2313;2382;2586
10-26,712,907223,9:00:00,8,17,63;180;355;403;469;538;712;786;858;1038
10-26,649,912379,17:00:00,3,19,56;128;190;246;319;483;548;675;1092;1299;1404;1506;1611;1845;1926;2109;2163
10-26,6011,904515,19:00:00,19,34,63;236;476;546;669;841;933;1088;1210;1302;1371;1447;1513;1591;1700;1775
10-27,737,902062,13:00:00,6,17,49;151;326;507;644;747;1070;1360;1449;1571;1618;1666
10-30,852,931227,16:00:00,20,34,48;295;486;582;746;837;924;1134;1261;1394;1702;1812;1917;2008;2164
10-29,37,912336,16:00:00,15,31,64;265;559;726;830;1039;1159;1313;1426;1524;1612;1741;1879;2000;2143;2222;2326
10-28,868,906240,10:00:00,19,35,172;317;562;682;787;942;1057;1181;1560;1644;1715;1809;1925;2039;2118;2290;2361
10-27,652,903901,11:00:00,12,42,70;223;369;580;703;829;986;1130;1297;1369;1431;1522;1585;1674;1791;1922;2004;2086;2154;2270;2362;2450;2539;2643;2747;2813;2908;2973;3079;3179;3275
10-30,725,902040,18:00:00,11,20,46;126;376;451;577;661;769;852;974;1098
10-28,692,942165,10:00:00,5,14,52;146;230;281;333;390;522;594;691;851
10-31,695,900109,16:00:00,17,21,25;116;200;300;361
10-30,6002,900319,18:00:00,23,28,41;434;553;699;782;949
10-29,860,901846,16:00:00,27,39,63;210;390;525;739;940;1099;1189;1357;1512;1608;1700;1815
10-28,673,900217,16:00:00,33,42,39;183;264;391;542;657;757;867;973;1091
10-28,901,901654,18:00:00,13,29,55;233;382;567;645;729;869;1034;1124;1327;1535;1742;1992;2079;2238;2431;2634
10-29,642,903002,8:00:00,25,40,59;175;307;410;603;708;899;1198;1266;1425;1558;1713;1814;1978;2059;2168
10-29,680,901258,14:00:00,4,41,56;277;408;516;669;874;1495;1684;1794;1943;2057;2180;2251;2329;2424;2510;2575;2659;2729;2800;2871;2925;2999;3063;3128;3194;3255;3332;3406;3458;3505;3578;3692;3787;3887;4070;4183;4284
10-26,607,906347,17:00:00,36,42,25;133;197;292;376;498;590
10-26,570,904737,7:00:00,21,27,93;939;1229;1584;1880;2214;2543
10-31,800,922554,10:00:00,3,26,38;168;331;491;654;849;1072;1153;1227;1341;1455;1571;1750;1851;1943;2077;2262;2426;2587;2787;2872;2965;3130;3301
10-29,607,906339,10:00:00,7,33,0;103;224;424;542;616;775;915;1117;1200;1260;1421;1490;1571;1795;1884;1966;2051;2145;2227;2362;2490;2619;2779;2950;3115;3320
10-31,911,907324,16:00:00,26,32,101;209;375;542;616;758;868
10-26,912,907338,15:00:00,30,35,49;109;192;301;386;446
10-30,61102,906363,12:00:00,26,50,20;89;275;348;413;545;683;794;858;964;1120;1189;1253;1327;1454;1537;1588;1721;1979;2111;2335;2547;2633;2883;3020
10-25,6001,900300,17:00:00,3,14,128;267;450;598;789;922;1112;1399;1547;1669;1808;1915
10-30,652,903893,10:00:00,62,84,53;126;215;311;416;539;739;814;982;1070;1186;1287;1473;1553;1623;1755;1836;1905;2010;2070;2377;2550;2697
10-27,804,911538,7:00:00,15,25,19;118;324;481;724;819;1017;1233;1341;1485;1554
10-25,951,903244,11:00:00,15,28,19;76;217;313;410;543;665;764;955;1110;1196;1299;1533;1766
10-25,954,902563,15:00:00,33,40,96;276;555;681;862;1055;1166;1314
10-28,800,922561,20:00:00,26,49,25;122;331;437;622;729;965;1064;1136;1225;1388;1603;1656;1762;1839;1926;1991;2097;2293;2443;2602;2773;2863;3009
10-31,175,902473,8:00:00,20,29,46;220;528;640;820;991;1130;1370;1585;1691
10-25,725,903436,17:00:00,14,20,56;299;404;509;615;771;895
10-27,911,903273,9:00:00,28,32,67;236;310;446;546
10-28,96,907065,18:00:00,14,44,96;262;352;387;464;539;634;803;952;1011;1076;1161;1245;1350;1445;1576;1626;1698;1823;2017;2140;2295;2345;2389;2438;2508;2556;2641;2731;2908;2988
10-31,47,962338,18:00:00,46,51,0;223;413;532;693;808
10-25,707,905923,19:00:00,2,24,4;92;265;307;414;604;815;905;1156;1239;1302;1555;1665;1872;2039;2152;2286;2364;2417;2494;2557;2623;2700
10-31,764,901017,14:00:00,2,18,199;216;420;569;604;645;895;1180;1250;1427;1547;1633;1718;1822;1971;2198;2345
10-25,711,906935,11:00:00,31,46,53;92;148;216;313;408;461;504;605;683;727;783;962;1063;1166;1220
10-26,634,912349,13:00:00,15,34,73;176;283;409;543;626;828;949;1056;1163;1297;1405;1536;1621;1707;1784;1826;1962;2015;2070
10-26,831,907073,9:00:00,10,17,32;86;204;426;539;633;718;1038
10-31,340,904001,10:00:00,6,11,73;222;371;477;556;793
10-26,157,932305,15:00:00,19,24,93;163;325;394;513;609
10-25,202,901529,11:00:00,15,22,53;102;165;253;348;400;529;651
10-31,669,931249,10:00:00,36,40,75;307;442;598;851
10-30,879,903770,8:00:00,16,36,27;102;251;394;477;670;859;1074;1225;1412;1580;1766;1934;2193;2475;2643;2765;2911;3061;3298;3532
10-28,592,906714,18:00:00,16,23,108;184;387;515;627;703;849;939
10-31,907,905532,8:00:00,23,33,0;196;342;501;609;719;898;1114;1290;1530;1608
10-29,693,907419,14:00:00,30,35,29;92;156;229;415;496
10-30,847,906675,10:00:00,25,47,128;246;483;554;652;852;1071;1183;1303;1403;1534;1691;1781;1846;1943;2062;2152;2256;2359;2582;2635;2717;2802
10-31,95,921429,20:00:00,7,22,46;200;339;491;553;821;879;979;1124;1338;1374;1577;1623;1720;1945;2181
10-31,606,900513,10:00:00,14,31,19;147;310;415;544;752;859;1189;1419;1520;1609;1816;1984;2212;2437;2588;2711;2917
10-27,679,906468,7:00:00,20,35,117;237;396;483;713;868;1036;1118;1232;1352;1476;1619;1751;2037;2168;2277
10-29,657,921131,12:00:00,30,46,61;153;201;283;327;432;493;562;681;785;896;1016;1087;1152;1202;1276;1351
10-29,865,900829,18:00:00,15,32,88;243;438;675;751;832;994;1125;1322;1515;1616;1778;2037;2168;2331;2510;2758;2821
10-25,754,905612,17:00:00,7,11,33;231;337;393;473
10-28,635,901650,18:00:00,24,33,8;164;233;382;512;624;798;894;1141;1201
10-26,812,906165,17:00:00,21,28,67;156;403;470;603;686;780;893
10-25,96,907062,15:00:00,12,37,63;196;401;521;606;656;766;861;968;1073;1176;1245;1307;1397;1591;1713;1799;1930;1983;2050;2210;2372;2512;2768;2952;3241
10-26,679,906445,19:00:00,24,35,81;218;369;439;537;627;736;841;933;1157;1253;1311
10-26,659,905956,11:00:00,24,50,40;206;286;350;499;574;687;805;928;1014;1105;1205;1347;1562;1649;1762;1941;2181;2340;2449;2546;2836;2958;3059;3397;3559;3677
10-29,632,904194,14:00:00,31,44,39;276;481;607;661;785;858;974;1082;1181;1282;1346;1424;1515
10-28,572,903042,14:00:00,13,24,51;111;176;280;343;426;486;548;644;745;823;959
10-27,175,902476,17:00:00,25,29,142;282;533;759;871
10-29,857,904020,12:00:00,9,36,60;137;253;346;469;538;604;690;831;932;1094;1176;1311;1425;1508;1701;1771;1950;2104;2331;2448;2549;2654;2772;2868;2961;3060;3160
10-26,61102,906373,19:00:00,43,49,178;381;492;793;886;1027;1118
10-29,852,902676,16:00:00,24,34,0;89;174;384;504;632;936;1048;1152;1236;1379
10-30,592,906725,18:00:00,19,23,1;111;186;328;414
10-25,803,906622,19:00:00,21,33,67;165;325;579;973;1196;1301;1425;1471;1550;1741;1874;1945
10-31,808,900266,18:00:00,30,48,48;152;269;355;446;514;634;702;798;879;955;1037;1110;1207;1286;1363;1425;1488;1542
10-28,903,905562,12:00:00,16,33,98;269;373;501;604;769;878;957;1091;1231;1367;1506;1578;1635;1825;1945;2023;2110
10-27,878,905865,15:00:00,21,43,61;134;328;503;715;929;1059;1148;1292;1501;1701;1827;1953;2025;2133;2268;2376;2428;2513;2574;2640;2798;2867
10-25,6011,904514,7:00:00,17,34,50;228;310;479;711;792;930;1097;1195;1358;1492;1595;1673;1759;1837;1926;2048;2138
10-26,55010,902450,9:00:00,6,30,474;986;1635;1911;2424;2812;3141;3547;3801;4167;4533;4899;5265;5631;5997;6363;6729;7095;7461;7827;8193;8559;8925;9291;9657
10-27,672,902487,11:00:00,15,37,42;133;308;366;478;552;625;738;810;937;1010;1161;1233;1380;1458;1572;1763;1872;1938;2138;2301;2355;2481
10-29,868,900861,14:00:00,19,36,115;266;518;644;756;917;1041;1175;1557;1643;1716;1817;1932;2046;2124;2296;2368;2446
10-29,712,907229,8:00:00,19,43,67;129;234;295;382;450;658;742;947;1000;1073;1214;1288;1351;1404;1545;1658;1761;1869;1919;1966;2068;2133;2214;2340
10-31,840,903112,16:00:00,19,35,85;251;357;476;636;823;959;1063;1185;1306;1401;1519;1626;1744;1884;1981;2117
10-31,459,905394,8:00:00,33,44,33;114;180;262;385;476;551;598;647;742;812;879
10-29,806,906536,18:00:00,11,34,26;114;211;329;478;533;723;848;968;1031;1101;1173;1379;1473;1653;1792;1873;1982;2195;2275;2456;2754;2814;2945
10-25,717,901012,11:00:00,7,11,114;197;306;445;617
10-28,657,921126,10:00:00,33,46,51;165;329;434;594;772;937;998;1075;1194;1357;1524;1802;1857
10-29,632,904186,16:00:00,18,36,111;199;356;724;871;1021;1237;1485;1558;1660;1735;1808;1899;2091;2247;2349;2467;2576;2675
10-27,672,902501,19:00:00,28,36,96;224;300;425;511;550;767;862;1020
10-30,3,932540,14:00:00,7,25,34;111;173;242;301;431;539;732;903;1083;1219;1376;1534;1694;1857;2031;2113;2249;2350
10-31,592,906723,18:00:00,11,22,50;162;318;440;500;570;677;891;976;1073;1153;1290
10-25,827,903598,15:00:00,8,20,55;142;265;380;489;652;818;916;1046;1166;1342;1469;1735
10-29,613,905693,8:00:00,14,20,43;150;213;252;608;776;831
10-31,856,906877,8:00:00,35,40,0;109;191;267;441;571
10-26,6002,900342,17:00:00,3,26,89;152;278;393;505;626;998;1207;1293;1448;1600;1693;1955;2161;2290;2427;2571;2672;2804;2919;3031;3211;3309;3418
10-28,707,905912,12:00:00,9,24,18;168;367;546;607;835;873;939;1193;1262;1440;1679;1802;1911;2114;2258
10-27,872,902304,17:00:00,20,31,26;172;406;660;805;1062;1158;1315;1505;1761;1864;2026
10-29,622,906894,18:00:00,14,33,65;173;539;766;949;1059;1215;1286;1351;1445;1531;1687;1860;2033;2198;2346;2473;2562;2674;2779
10-29,711,906946,16:00:00,28,45,84;149;234;342;400;503;620;751;906;974;1034;1145;1215;1310;1403;1581;1791;2042
10-28,829,903426,16:00:00,19,28,46;164;289;489;789;872;1028;1113;1277;1369
10-27,175,902462,9:00:00,25,29,64;181;400;592;670
10-29,846,921922,12:00:00,6,30,39;156;335;490;847;950;1099;1215;1365;1485;1595;1689;1833;1900;1993;2226;2309;2396;2453;2531;2680;2780;2851;2913;2981
10-30,808,900255,8:00:00,38,48,0;82;160;246;327;434;519;610;689;756;820
10-28,695,900108,10:00:00,5,21,21;134;219;273;394;476;548;673;748;851;1003;1097;1193;1244;1314;1461;1547
10-28,766,902049,8:00:00,4,14,48;349;418;495;767;839;906;989;1095;1165;1230
10-30,652,903907,16:00:00,66,84,50;232;368;458;620;730;974;1095;1217;1359;1656;1880;2105;2327;2601;2668;2799;2950;3161
10-27,842,900977,11:00:00,14,25,25;221;393;617;707;935;1031;1122;1295;1450;1537;1613
10-30,879,903755,22:00:00,8,37,27;103;247;408;497;634;728;938;1015;1190;1322;1448;1496;1672;1723;1745;1861;1916;1951;2054;2114;2233;2349;2503;2568;2621;2785;2837;2928;3004
10-26,806,906519,15:00:00,3,30,33;160;235;286;398;583;682;788;922;1013;1111;1229;1380;1437;1634;1761;1882;1943;2011;2081;2284;2375;2555;2693;2773;2879;3084;3155
10-26,1,903609,17:00:00,13,29,25;135;291;364;521;786;880;964;1108;1197;1286;1485;1585;1690;1850;1998;2199
10-27,652,903930,17:00:00,11,33,0;93;340;434;575;677;789;899;1080;1247;1412;1519;1614;1718;1794;1892;2002;2084;2177;2278;2424;2533;2638
10-29,642,905478,18:00:00,10,34,16;100;255;311;366;482;656;858;948;1267;1453;1555;1648;1831;2013;2098;2222;2363;2475;2669;2775;2966;3271;3339;3500
