O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-30,824,907207,18:00:00,14,18,18;93;271;334;403
10-31,646,906958,14:00:00,31,35,56;86;151;206;307
10-28,693,921092,22:00:00,30,36,110;160;297;423;540;647;707
10-29,632,904202,18:00:00,28,41,51;122;210;398;549;647;762;869;969;1145;1216;1310;1365;1442
10-26,669,931246,7:00:00,27,39,47;217;267;330;473;588;806;918;1081;1241;1509;1680;1858
10-30,962,903131,8:00:00,23,37,143;275;420;584;866;968;1109;1212;1369;1494;1684;1795;1916;1988;2051
10-31,462,901235,16:00:00,9,18,140;314;457;683;855;1224;1373;2432;2622;3346
10-29,857,904029,8:00:00,12,38,98;207;310;418;500;830;912;1045;1211;1280;1382;1495;1606;1688;1794;1881;2012;2097;2219;2283;2381;2469;2652;2776;2890;2944;3106
10-26,827,903596,15:00:00,13,20,94;258;355;484;602;776;900;1246
10-27,842,900962,15:00:00,8,28,17;170;270;360;524;664;817;1005;1191;1372;1497;1745;1833;1883;2043;2234;2307;2367;2447;2567;2778
10-28,186,905154,16:00:00,21,44,56;145;208;258;420;498;582;630;772;841;946;1137;1224;1310;1374;1463;1727;1864;2033;2189;2402;2647;2765;3136
10-26,608,903873,21:00:00,30,46,36;135;243;313;485;597;680;785;884;923;1036;1107;1227;1334;1412;1497;1539
10-25,841,900869,7:00:00,26,41,193;257;338;518;598;675;745;855;1005;1126;1232;1336;1522;1642;1752;1853
10-27,910,905548,21:00:00,11,19,101;278;408;474;596;670;750;839;924
10-28,830,907134,12:00:00,9,25,50;139;276;360;441;500;582;722;789;1014;1242;1349;1573;1690;1789;1919;2166
10-31,861,905888,20:00:00,28,37,41;171;321;369;444;557;693;850;1124;1168
10-28,912,907279,10:00:00,4,21,63;180;374;500;730;845;1046;1153;1263;1476;1558;1710;1905;2066;2204;2354;2609;2756
10-29,632,905512,10:00:00,17,44,83;145;274;587;714;850;1023;1207;1356;1420;1572;1661;1780;1908;2041;2266;2464;2583;2634;2755;2825;2939;3044;3139;3239;3301;3378;3467
10-27,458,901549,7:00:00,13,28,16;110;307;367;677;737;843;1007;1122;1172;1253;1358;1427;1544;1594;1696
10-31,682,906112,18:00:00,15,30,56;186;277;392;494;534;606;798;873;1224;1302;1450;1626;1691;1801;1937
10-26,871,902814,9:00:00,31,40,17;173;303;422;550;696;835;919;1041;1133
10-26,685,902513,11:00:00,8,33,46;151;264;447;687;873;1013;1230;1361;1427;1537;1629;1942;2042;2157;2246;2341;2419;2519;2759;2895;3008;3131;3298;3413;3514
10-27,707,905912,9:00:00,12,24,13;85;327;377;452;721;811;1024;1297;1442;1568;1807;1978
10-26,706,906576,13:00:00,15,32,61;184;341;538;582;629;675;743;800;873;979;1029;1093;1167;1236;1288;1387;1513
10-31,963,903519,12:00:00,10,35,26;132;281;407;511;719;784;885;1053;1278;1411;1523;1625;1710;1772;1916;2097;2228;2305;2405;2642;2772;2827;2869;2961;3026
10-28,850,906809,14:00:00,30,38,75;140;237;362;475;581;724;771;847
10-26,96,907081,9:00:00,32,40,112;266;396;640;808;1080;1462;1567;1722
10-27,695,900108,19:00:00,4,21,57;123;234;319;372;497;581;654;777;850;951;1101;1195;1292;1344;1417;1587;1670
10-28,7052,903541,20:00:00,46,52,50;118;190;254;328;460;552
10-26,836,905222,13:00:00,26,34,71;276;408;545;636;764;871;976;1061
10-29,849,903242,8:00:00,27,41,89;187;323;380;490;540;657;759;928;1165;1268;1431;1615;1696;1824
10-27,737,903802,11:00:00,11,17,125;297;515;604;671;805;915
10-30,855,901388,8:00:00,8,27,303;443;543;725;864;1017;1083;1407;1618;1762;2099;2192;2360;2534;2661;2752;2956;3089;3312;3463
10-25,901,900382,17:00:00,3,25,188;318;463;578;705;789;864;1009;1152;1212;1312;1501;1635;1828;1888;1958;2073;2207;2262;2443;2659;2879;3129
10-25,629,901567,17:00:00,24,52,48;141;268;383;461;568;618;754;814;922;1046;1173;1277;1353;1452;1514;1580;1648;1703;1791;1826;1989;2065;2133;2188;2248;2318;2415;2526
10-26,808,900270,7:00:00,5,34,4;110;165;242;324;418;489;630;729;804;957;1030;1149;1257;1357;1486;1602;1699;1843;1963;2040;2118;2214;2343;2500;2583;2664;2789;2867;2942
10-27,851,903498,9:00:00,6,29,102;272;463;546;668;742;820;1081;1173;1273;1369;1437;1563;1633;1773;1987;2246;2390;2490;2624;2848;2931;3050;3277
10-31,663,900176,12:00:00,21,33,48;121;202;326;425;663;803;935;1064;1200;1244;1310;1489
10-28,7081,902889,18:00:00,21,27,47;98;137;191;231;296;345
10-28,878,905865,16:00:00,36,43,58;169;219;307;371;440;598;667
10-28,37,912352,16:00:00,22,31,152;263;359;445;571;706;806;948;1027;1117
10-30,746,905256,16:00:00,8,13,194;1267;1542;1752;1915;2253
10-27,675,905240,7:00:00,2,22,143;281;449;574;739;854;1091;1220;1384;1568;1709;1906;2032;2172;2352;2597;2721;2953;3269;3369;3570
10-26,907,905521,11:00:00,19,32,98;201;281;446;675;798;880;972;1139;1190;1352;1494;1654;1828
10-30,1,902733,8:00:00,4,29,97;193;291;396;463;573;709;754;829;945;1059;1218;1294;1453;1720;1814;1897;2041;2128;2215;2411;2507;2607;2749;2880;3063
10-28,652,903894,8:00:00,22,54,4;111;163;255;375;507;593;679;750;870;966;1059;1152;1259;1367;1436;1534;1602;1711;1814;1916;2019;2119;2223;2301;2418;2486;2588;2641;2720;2796;2894;2974
10-28,673,900234,8:00:00,6,24,171;298;408;601;743;915;1036;1125;1213;1374;1502;1629;1759;1946;2095;2218;2379;2557;2682
10-25,34,906399,7:00:00,7,25,33;142;294;422;517;700;768;908;1074;1248;1293;1403;1493;1558;1666;1771;1841;1890;1975
10-29,901,900390,20:00:00,5,32,92;237;324;428;522;726;955;1128;1185;1302;1520;1761;1932;2040;2154;2276;2327;2527;2649;2762;2842;2967;3122;3174;3246;3319;3552;3691
10-30,840,903115,18:00:00,31,35,101;227;374;478;618
10-30,697,906705,12:00:00,2,29,32;122;212;338;515;615;733;844;935;1098;1198;1322;1590;1800;1862;1919;2001;2157;2232;2381;2543;2645;2818;2978;3278;3403;3496;3614
10-31,203,905783,12:00:00,14,23,44;124;196;296;401;470;589;763;816;948
10-28,903,905560,10:00:00,7,30,20;91;211;350;528;635;738;838;1034;1202;1337;1416;1595;1705;1921;2115;2220;2355;2464;2633;2820;2870;2952;3037
10-25,50,932544,9:00:00,4,16,112;341;428;665;735;853;953;1243;1313;1464;1570;1704;1795
10-31,676,906080,8:00:00,8,29,75;225;330;420;506;583;739;1065;1212;1344;1514;1738;1943;2112;2255;2334;2454;2529;2735;2863;3052;3322
10-29,804,904787,8:00:00,7,21,167;293;455;593;763;883;1003;1116;1367;1572;1647;1779;2057;2396;2586
10-30,842,912255,16:00:00,9,27,47;167;284;375;536;687;874;1058;1237;1361;1608;1688;1748;1929;2096;2168;2227;2308;2427
10-29,872,902293,8:00:00,20,43,60;326;445;666;780;884;1019;1149;1243;1313;1431;1523;1661;1745;1979;2125;2212;2287;2343;2404;2485;2575;2650;2683
10-28,832,903494,14:00:00,22,28,113;368;507;631;787;899;1204
10-27,641,902645,11:00:00,22,43,130;212;366;454;581;709;834;1063;1225;1289;1390;1544;1711;1773;1831;1949;2182;2310;2420;2621;2741;2876
10-29,711,906947,12:00:00,33,46,35;95;184;271;319;359;455;528;568;618;790;879;973;1020
10-31,866,905580,18:00:00,29,38,64;166;276;365;446;545;765;805;905;1349
10-26,871,902813,19:00:00,31,40,222;572;701;813;934;1074;1206;1286;1406;1546
10-31,34,906401,10:00:00,4,25,90;156;300;393;461;542;696;754;910;1082;1203;1354;1479;1569;1653;1798;1908;2048;2135;2209;2308;2391
10-30,643,963806,20:00:00,19,30,25;285;377;556;655;758;818;910;991;1151;1242;1312
10-26,656,904181,19:00:00,17,37,65;125;366;436;547;695;769;956;1088;1192;1401;1612;1682;1825;2011;2179;2287;2440;2519;2629;2748
10-25,826,907103,15:00:00,43,49,35;88;139;216;261;332;607
10-30,961,903073,16:00:00,6,33,128;251;311;391;481;548;622;692;776;922;983;1114;1324;1502;1695;1895;2000;2135;2336;2455;2618;2685;2745;2878;2940;3016;3231;3291
10-25,604,905134,17:00:00,11,21,85;152;232;389;591;621;828;1046;1206;1297;1406
10-30,909,907319,14:00:00,24,32,81;120;201;302;361;420;503;580;732
10-26,954,907444,19:00:00,34,40,131;396;502;664;855;953;1093
10-25,48,962346,17:00:00,6,23,132;346;636;730;889;1053;1328;1613;1806;1991;2056;2233;2456;2536;2748;2890;3143;3278
10-25,153,904132,9:00:00,2,20,44;197;288;383;529;626;711;766;864;925;1006;1105;1259;1357;1553;1752;1827;1971;2171
10-28,906,902451,22:00:00,10,37,66;193;279;345;490;660;781;886;1110;1189;1246;1313;1464;1559;1595;1798;1990;2175;2252;2319;2460;2515;2547;2657;2718;2848;2950;3138
10-26,954,907429,9:00:00,2,30,71;160;254;317;373;483;616;685;794;871;957;1049;1135;1238;1339;1399;1460;1649;1710;1947;2195;2265;2360;2440;2535;2697;2911;3086;3202
10-26,628,902267,11:00:00,38,52,90;320;384;596;656;774;858;955;1030;1138;1350;1626;1688;1762;1925
10-26,861,905888,19:00:00,3,30,77;218;408;580;677;767;952;1116;1221;1439;1584;1692;1961;2129;2270;2499;2590;2682;2767;2994;3091;3163;3276;3431;3521;3600;3672;3852
10-25,855,901376,19:00:00,36,46,14;133;240;299;386;482;522;582;625;676;791
10-26,3,932509,21:00:00,19,25,50;170;309;456;522;644;731
10-27,606,900486,13:00:00,16,39,52;141;254;445;536;847;1060;1144;1217;1410;1565;1780;1986;2118;2232;2434;2672;2819;2936;3065;3221;3402;3548;3621
10-26,12,903031,19:00:00,8,28,166;270;377;566;658;748;864;1065;1248;1364;1586;1788;1911;2038;2098;2155;2207;2353;2513;2592;2657
10-26,609,900949,19:00:00,11,40,1;73;193;329;473;665;891;971;1027;1147;1226;1295;1374;1477;1682;1723;1890;1997;2102;2185;2301;2419;2511;2683;2768;2869;2988;3087;3165;3281
10-29,678,904381,16:00:00,2,26,76;194;257;356;573;874;988;1086;1217;1381;1464;1588;1765;1938;2029;2083;2234;2403;2503;2636;2764;2861;2963;3074;3231
10-27,628,902264,9:00:00,31,52,2;125;264;339;494;590;714;806;974;1074;1283;1323;1439;1520;1614;1686;1791;1930;2204;2249;2321;2481
10-31,459,905421,18:00:00,39,44,72;133;200;312;397;486
10-25,93,903951,15:00:00,16,22,95;206;332;461;709;885;1191
10-29,870,901403,10:00:00,37,47,32;164;332;439;536;626;688;779;843;918;1070
10-25,530,904096,21:00:00,11,18,34;116;199;289;371;411;470;551
10-28,588,904490,14:00:00,31,41,80;142;252;330;470;621;751;892;1072;1297;1424
10-26,676,904689,11:00:00,18,22,158;284;387;707;852
10-31,831,907071,8:00:00,21,30,193;362;515;868;959;1208;1403;1506;1640;1837
10-28,641,906254,16:00:00,8,28,55;142;249;385;489;792;912;1031;1374;1555;1710;1915;2040;2167;2313;2410;2590;2694;2836;2981;3127
10-30,824,907205,10:00:00,24,40,55;122;172;235;314;415;509;601;676;788;940;1053;1120;1193;1333;1453;1490
10-30,906,906972,18:00:00,32,39,89;197;381;527;753;948;1009;1100
10-30,619,904714,22:00:00,35,41,70;125;210;343;392;493;597
10-26,573,904842,17:00:00,30,34,93;169;266;489;722
10-25,660,942285,17:00:00,28,33,42;121;217;510;718;888
10-28,908,900901,8:00:00,17,44,19;99;314;562;691;837;917;986;1183;1290;1353;1763;1894;1974;2100;2375;2437;2697;2997;3227;3452;3543;3601;3840;3951;4100;4207;4294
10-27,688,905158,19:00:00,60,67,20;72;213;287;369;494;617;694
10-25,175,902509,7:00:00,22,29,305;417;604;774;912;1160;1385;1502
10-29,459,905409,16:00:00,37,44,42;408;489;553;637;863;973;1215
10-28,304,904215,12:00:00,3,16,71;146;202;280;361;421;543;605;716;792;930;995;1096;1166
10-30,878,901927,22:00:00,23,43,10;128;283;448;539;589;702;875;1041;1136;1231;1252;1331;1443;1538;1578;1651;1702;1758;1885;1944
10-29,746,905364,10:00:00,6,13,364;1421;1718;1858;2032;2264;2578;2722
10-27,802,903049,9:00:00,20,25,49;104;317;437;528;648
10-27,800,922551,19:00:00,20,46,20;163;262;398;451;545;1085;1254;1579;1774;1980;2098;2533;2693;2773;2868;3128;3351;3409;3522;3605;3698;3769;3879;4076;4226;4391
10-28,872,902301,16:00:00,10,29,55;187;313;397;539;701;832;942;1053;1175;1294;1415;1623;1849;1969;2201;2275;2408;2574;2806
10-28,850,906988,12:00:00,32,38,47;150;233;279;372;424;478
10-29,6011,904518,16:00:00,13,34,158;433;564;754;899;1129;1254;1469;1750;1810;1962;2157;2257;2418;2568;2661;2701;2761;2830;2906;3012;3079
10-25,863,960169,11:00:00,16,39,107;240;305;434;540;785;951;1041;1227;1428;1530;1679;1798;1848;1998;2067;2188;2301;2408;2505;2787;2970;3110;3167
10-26,660,905290,11:00:00,12,33,58;186;308;460;647;976;1053;1127;1201;1264;1324;1397;1475;1558;1650;1705;1770;1904;1987;2045;2116;2170
10-25,905,901669,9:00:00,28,37,77;290;414;710;838;983;1090;1246;1329;1385
10-28,573,905309,12:00:00,30,34,71;133;216;449;685
10-28,907,905522,16:00:00,16,33,39;155;385;469;573;838;1028;1108;1305;1437;1584;1681;1783;1951;2178;2357;2600;2685
10-26,804,904783,9:00:00,17,23,45;186;472;802;1200;1360;1432
10-30,827,903594,14:00:00,12,17,61;157;297;379;527;615
10-25,628,902259,7:00:00,28,52,26;222;466;566;635;762;811;965;1044;1172;1266;1434;1535;1745;1806;1924;2008;2106;2181;2289;2501;2777;2842;2921;3118
10-27,866,905583,15:00:00,23,37,15;138;418;528;666;776;914;1034;1150;1250;1340;1477;1557;1752;1896
10-30,800,922551,8:00:00,22,50,46;154;271;460;655;763;859;955;1143;1251;1429;1531;1617;1713;1758;1846;1897;2006;2071;2141;2271;2353;2450;2527;2626;2684;2731;2804;2887
10-26,629,901583,7:00:00,33,52,62;112;192;276;396;565;624;664;761;811;867;1045;1170;1250;1384;1512;1690;1780;1860;1980
10-30,879,903750,14:00:00,31,37,30;89;147;331;408;521;596
10-29,752,906999,18:00:00,20,28,137;254;357;501;1526;1887;2309;2509;2598
10-31,627,904115,8:00:00,42,47,66;148;217;370;424;559
10-25,867,900365,9:00:00,27,35,111;303;437;573;726;924;1052;1227;1319
10-26,602,901775,21:00:00,37,46,53;123;183;236;419;474;535;590;635;735
10-25,802,902029,13:00:00,23,28,10;181;281;309;415;513
10-26,37,912336,7:00:00,11,31,22;182;232;312;432;634;912;1061;1177;1391;1513;1665;1780;1880;1967;2094;2229;2340;2477;2552;2640
10-28,952,900784,18:00:00,24,34,12;168;340;503;687;802;932;1333;1461;1686;1781
10-29,803,906604,8:00:00,13,33,54;216;424;557;629;747;947;1123;1213;1329;1414;1716;1828;1942;2079;2209;2274;2356;2426;2485;2537
10-27,800,922558,7:00:00,36,49,44;209;249;376;449;506;546;619;825;993;1177;1381;1486;1627
10-28,185,905686,16:00:00,6,27,63;178;270;375;527;596;721;792;932;1117;1255;1441;1614;1674;1726;1811;1998;2100;2411;2720;3114;3363
10-30,533,900670,10:00:00,21,27,54;128;215;339;448;500;615
10-30,751,942259,16:00:00,2,25,33;92;273;403;443;534;644;802;990;1828;2192;2269;2359;2448;2557;2647;2734;2824;2923;3023;3086;3166;3418;3486
10-26,4011,902227,11:00:00,16,28,48;133;229;295;356;433;502;586;646;743;961;1085;1194
10-27,685,902521,7:00:00,6,23,28;108;248;356;456;654;917;1156;1353;1623;1724;1783;1854;1944;2184;2274;2432;2492
10-31,679,906454,16:00:00,13,34,23;193;290;459;549;700;805;1002;1197;1306;1362;1466;1568;1645;1705;1802;1972;2186;2267;2357;2446;2513
10-31,911,902455,22:00:00,27,32,50;172;297;352;455;524
10-25,641,902650,9:00:00,6,33,68;236;380;460;567;703;807;1108;1223;1336;1665;1827;1927;2078;2171;2241;2372;2444;2639;2714;2844;2972;3070;3297;3458;3524;3627;3782
10-27,879,904357,15:00:00,33,38,130;264;482;700;825;975
10-29,700,906582,12:00:00,26,33,130;300;516;606;876;916;989;1137
10-28,632,904202,16:00:00,25,44,74;153;320;423;557;699;846;1087;1274;1407;1468;1606;1672;1798;1915;2023;2134;2205;2293;2392
10-29,61002,900986,18:00:00,7,23,78;143;233;334;426;494;564;711;786;934;1048;1168;1228;1301;1401;1438;2237
10-31,203,905790,8:00:00,15,23,119;196;317;420;534;617;731;810;884
10-26,638,901084,9:00:00,25,45,196;298;365;455;527;593;685;779;828;889;1013;1084;1227;1486;1535;1601;1728;1786;1843;1956;2044
10-26,697,906695,9:00:00,25,30,17;277;426;531;663;821
10-30,672,902502,8:00:00,23,37,47;193;253;401;486;764;860;992;1200;1325;1406;1619;1799;1871;2011
10-26,698,902383,21:00:00,30,42,9;112;198;239;289;343;394;467;525;567;634;756;837
10-30,675,905224,22:00:00,29,39,28;208;270;327;414;531;650;761;863;920;1051
10-27,763,901329,17:00:00,24,52,58;144;218;329;359;432;540;634;713;791;937;977;1037;1307;1407;1514;1564;1672;1776;1933;1978;2131;2199;2259;2363;2491;2509;2608;2653
10-28,646,906958,18:00:00,8,32,31;79;178;309;526;698;873;1000;1220;1334;1446;1577;1658;1810;1905;2033;2155;2238;2317;2548;2695;2774;2853;3006;3169
10-29,643,963810,10:00:00,12,30,58;300;542;703;907;1027;1293;1413;1694;1811;2036;2163;2295;2355;2435;2535;2646;2741;2815
10-26,631,904136,17:00:00,20,37,175;315;425;735;845;986;1326;1509;1679;1980;2119;2242;2364;2566;2707;2848;2993;3138
10-25,869,903468,17:00:00,21,42,55;105;175;266;375;457;641;715;867;1017;1057;1126;1206;1321;1381;1426;1529;1625;1670;1742;1828;1941
10-25,599,904884,7:00:00,14,19,60;302;386;570;701;827
10-30,732,900536,8:00:00,8,15,145;260;399;495;658;778;818;1031
10-30,34,912360,8:00:00,3,25,63;183;251;393;484;550;630;781;821;974;1141;1260;1404;1525;1610;1689;1830;1936;2075;2135;2205;2300;2378
10-27,860,901835,11:00:00,16,40,65;170;328;445;700;832;1058;1166;1395;1569;1731;1850;2055;2208;2325;2523;2767;2842;2955;3071;3224;3326;3410;3572;3674
10-27,48,906233,19:00:00,35,48,162;335;559;720;843;1052;1177;1409;1564;1737;1814;1914;2063;2157
10-27,669,931237,11:00:00,35,40,77;185;299;398;529;693
10-29,963,903518,12:00:00,19,35,65;175;356;473;588;679;959;1081;1222;1307;1402;1660;1806;1928;2034;2203;2269
10-25,679,906448,11:00:00,15,34,75;251;349;506;617;817;1014;1126;1185;1293;1399;1479;1542;1641;1817;2031;2110;2197;2284;2358
10-25,602,901775,17:00:00,39,46,33;109;318;363;446;519;582;681
10-30,846,921912,20:00:00,15,38,56;203;265;302;370;425;509;620;689;785;862;974;1055;1327;1412;1503;1619;1781;1851;2020;2199;2330;2576;2624
10-31,640,903192,14:00:00,6,34,23;146;237;376;492;547;652;831;997;1092;1542;1692;1801;1870;1966;2032;2233;2475;2683;2823;2947;3047;3177;3328;3436;3532;3669;3751;3811
10-29,842,900972,20:00:00,11,25,89;312;458;608;790;946;1163;1240;1448;1521;1602;1757;1895;1965;2025
10-25,47,963851,19:00:00,32,51,122;326;487;712;779;862;1162;1342;1492;1632;1923;2053;2191;2513;2729;2914;3034;3116;3238;3347
10-28,879,903748,16:00:00,32,38,125;240;370;573;778;897;1051
10-25,34,912361,11:00:00,13,25,52;176;329;453;544;629;775;885;1026;1112;1167;1267;1351
10-26,742,905738,15:00:00,7,11,57;129;228;302;411
10-28,840,903107,22:00:00,30,35,26;107;195;298;383;477
10-30,42,942341,20:00:00,9,18,55;253;310;459;607;662;729;812;922;985
10-28,3,932504,20:00:00,14,24,41;82;205;265;305;378;501;550;625;674;757
10-28,800,922539,18:00:00,15,38,146;214;261;341;426;517;631;711;856;917;997;1149;1268;1454;1609;1816;1946;2214;2329;2417;2521;2696;2928;2990
10-26,673,900209,9:00:00,38,43,86;170;367;523;584;637
10-27,903,906218,9:00:00,10,33,50;235;377;481;573;760;890;1064;1172;1303;1409;1576;1687;1773;1916;2066;2211;2359;2440;2505;2788;2888;2972;3065
10-25,459,900144,7:00:00,22,44,50;112;167;621;661;941;1066;1319;1426;1784;1941;2110;2193;2261;2345;2471;2561;2640;2691;2744;2856;2958;3049
10-31,220,901071,14:00:00,6,22,67;202;308;378;511;627;686;762;832;958;1115;1188;1234;1338;1416;1466;1527
10-26,865,907356,9:00:00,20,32,81;258;392;586;770;859;1013;1293;1436;1586;1751;1999;2067
10-26,866,905582,21:00:00,23,38,34;156;330;377;463;560;649;720;820;872;932;990;1224;1259;1354;1721
10-27,838,921502,17:00:00,34,43,37;144;304;354;457;624;814;1019;1176;1456
10-25,904,905139,13:00:00,3,35,1;40;95;175;375;454;508;547;615;686;838;962;1222;1286;1482;1523;1633;1742;1852;2031;2171;2377;2530;2630;2802;3025;3137;3191;3327;3396;3509;3638;3747
10-26,646,906969,7:00:00,2,23,425;530;625;705;803;1024;1085;1135;1222;1289;1460;1660;1863;2013;2214;2278;2358;2499;2588;2748;2853;2989
10-25,801,901414,13:00:00,32,38,43;92;202;327;377;467;546
10-31,6001,900317,8:00:00,7,21,50;710;981;1050;1190;1304;1421;1651;1830;1956;2104;2236;2343;2479;2560
10-26,96,907059,15:00:00,34,44,48;209;265;297;340;414;455;540;631;805;891
10-29,226,905799,10:00:00,21,26,23;93;171;234;356;517
10-31,832,903481,10:00:00,24,29,175;250;426;590;636;689
10-25,968,921926,17:00:00,8,18,139;387;534;664;751;1013;1224;1298;1384;1479;1559
10-29,48,904340,10:00:00,30,48,155;195;419;475;589;789;1007;1244;1412;1548;1761;1892;2130;2308;2503;2648;2744;2896;3002
10-28,857,904021,10:00:00,17,37,61;178;355;451;600;728;808;1016;1100;1293;1461;1702;1833;1947;2065;2196;2305;2411;2524;2638;2731
10-31,1,902758,16:00:00,15,30,65;230;300;381;537;700;778;828;924;1077;1140;1206;1303;1381;1431;1492
10-31,800,922550,14:00:00,35,50,7;52;131;172;269;325;386;506;579;672;749;848;889;931;1007;1086
10-29,878,905859,8:00:00,7,34,29;154;295;514;625;772;849;908;995;1141;1239;1302;1429;1679;1777;1852;2049;2225;2440;2655;2786;2875;3017;3327;3524;3644;3767;3836
10-31,830,907119,16:00:00,4,26,73;235;400;630;781;944;1180;1320;1392;1528;1634;1706;1812;1900;2010;2119;2212;2447;2549;2619;2682;2850;3000
10-27,462,901227,7:00:00,18,22,712;1372;1933;2173;2590
10-28,856,906890,14:00:00,32,40,47;177;280;510;606;676;745;918;1073
10-28,211,903968,14:00:00,12,31,47;108;138;180;271;321;429;503;565;625;698;759;798;870;929;1009;1113;1264;1335;1406
10-29,846,921905,10:00:00,32,39,57;139;311;381;453;544;609;721
10-26,15,901763,19:00:00,8,17,39;144;396;485;702;951;1031;1075;1146;1209
10-28,870,901394,14:00:00,15,33,93;186;299;525;640;771;823;908;1021;1250;1358;1686;1888;1998;2165;2475;2565;2653;2836
10-28,631,904135,16:00:00,22,40,58;347;470;592;908;1069;1217;1652;1765;1863;1965;2145;2270;2395;2523;2651;2806;2952;3043
10-27,863,960169,17:00:00,13,35,71;160;451;624;772;817;958;1076;1377;1559;1662;1861;2083;2176;2261;2356;2403;2542;2602;2742;2874;3000;3114
10-31,725,902038,16:00:00,2,20,2286;2416;2521;2597;2692;2856;2922;2999;3208;3297;3380;3622;3857;4107;4202;4298;4393;4538;4650
10-31,1,902756,12:00:00,10,26,30;88;176;318;422;573;641;793;1053;1141;1218;1458;1539;1620;1811;1902;1997
10-26,600,905266,21:00:00,3,11,6;171;323;402;515;584;814;1034;1261
10-31,96,907061,18:00:00,33,40,167;275;536;695;989;1391;1525;1709
10-31,696,900121,14:00:00,9,14,109;326;500;667;839;924
10-29,856,906653,10:00:00,20,40,68;317;548;686;966;1111;1264;1383;1487;1618;1721;1827;1932;2050;2141;2368;2465;2533;2600;2763;2909
